"","NODES","EDGES","VARS","FUNCS","LOOPS","SMCC","CRT.S0","CPU.S0","TIM.S0","CRT.S10","CPU.S10","TIM.S10","CRT.S20","CPU.S20","TIM.S20","CRT.S30","CPU.S30","TIM.S30","CRT.S40","CPU.S40","TIM.S40","CRT.S50","CPU.S50","TIM.S50"
"1",2575,2967,461,148,3,288,0,8.148511913,2000,0,8.148511913,2000,0,7.877468857,2000,0,8.017046697,2000,0,7.877468857,2000,0,7.877468857,2000
"2",2557,2939,455,146,3,284,0,8.133088715,2000,0,8.133088715,2000,0,8.013101579,2000,0,8.017780874,2000,0,8.013101579,2000,0,8.013101579,2000
"3",4396,5407,1045,257,14,599,0,37.57860908,2000,0,36.16841456,2000,0,36.16841456,2000,0,36.16841456,2000,0,36.16841456,2000,0,36.16841456,2000
"4",4396,5407,1045,257,14,599,0,900.8951126,2000,0,36.48942924,2000,0,36.48942924,2000,0,36.48942924,2000,0,36.48942924,2000,0,36.48942924,2000
"5",4393,5402,1045,257,14,598,0,40.89936579,2000,0,35.67721592,2000,0,35.67721592,2000,0,35.67721592,2000,0,35.67721592,2000,0,35.67721592,2000
"6",4406,5424,1044,257,14,605,0,135.2039511,2000,0,900.194328,2000,0,900.194328,2000,0,900.194328,2000,0,900.194328,2000,0,900.194328,2000
"7",4406,5424,1044,257,14,605,0,77.31133812,2000,0,20.86509641,2000,0,20.86509641,2000,0,20.86509641,2000,0,20.86509641,2000,0,20.86509641,2000
"8",4400,5413,1043,257,14,601,0,901.2567283,2000,0,900.8095575,2000,0,900.8095575,2000,0,900.8095575,2000,0,900.8095575,2000,0,900.8095575,2000
"9",3365,4038,714,201,7,430,0,6.53927454,2000,0,6.763834748,2000,0,6.763834748,2000,0,6.763834748,2000,0,6.763834748,2000,0,6.763834748,2000
"10",3307,3947,697,198,6,415,0,6.65756129,2000,0,6.486279637,2000,0,6.486279637,2000,0,6.486279637,2000,0,6.486279637,2000,0,6.486279637,2000
"11",3101,3661,622,180,6,366,0,6.79334147,2000,0,6.765635809,2000,0,6.765635809,2000,0,6.765635809,2000,0,6.765635809,2000,0,6.765635809,2000
"12",3107,3672,623,180,6,366,0,6.596183941,2000,0,6.642604913,2000,0,6.642604913,2000,0,6.642604913,2000,0,6.642604913,2000,0,6.642604913,2000
"13",5237,6566,1286,296,16,791,0,901.3073066,2000,0,900.6657521,2000,0,900.6657521,2000,0,900.6657521,2000,0,900.6657521,2000,0,900.6657521,2000
"14",3356,4033,711,201,6,429,0,6.853370282,2000,0,6.449301243,2000,0,6.449301243,2000,0,6.449301243,2000,0,6.449301243,2000,0,6.449301243,2000
"15",3356,4027,711,201,6,429,0,6.795434258,2000,0,6.63852872,2000,0,6.63852872,2000,0,6.63852872,2000,0,6.63852872,2000,0,6.63852872,2000
"16",3421,4115,733,207,6,445,0,6.725125996,2000,0,6.574405849,2000,0,6.574405849,2000,0,6.574405849,2000,0,6.574405849,2000,0,6.574405849,2000
"17",3372,4047,719,201,7,430,0,6.671283035,2000,0,6.736582344,2000,0,6.736582344,2000,0,6.736582344,2000,0,6.736582344,2000,0,6.736582344,2000
"18",3366,4039,715,201,7,430,0,6.596189767,2000,0,6.540737752,2000,0,6.540737752,2000,0,6.540737752,2000,0,6.540737752,2000,0,6.540737752,2000
"19",3358,4027,713,201,7,427,0,6.746752194,2000,0,6.555369326,2000,0,6.555369326,2000,0,6.555369326,2000,0,6.555369326,2000,0,6.555369326,2000
"20",3116,3683,627,180,6,369,0,6.630629277,2000,0,6.504554557,2000,0,6.504554557,2000,0,6.504554557,2000,0,6.504554557,2000,0,6.504554557,2000
"21",3281,3928,694,196,6,416,0,6.264790629,2000,0,6.227442317,2000,0,6.227442317,2000,0,6.227442317,2000,0,6.227442317,2000,0,6.227442317,2000
"22",3305,3943,694,198,6,415,0,6.736800183,2000,0,6.599706164,2000,0,6.599706164,2000,0,6.599706164,2000,0,6.599706164,2000,0,6.599706164,2000
"23",3345,3998,705,201,7,423,0,6.743471303,2000,0,6.691708354,2000,0,6.691708354,2000,0,6.691708354,2000,0,6.691708354,2000,0,6.691708354,2000
"24",3336,3982,695,201,6,420,0,6.687608381,2000,0,6.690810423,2000,0,6.690810423,2000,0,6.690810423,2000,0,6.690810423,2000,0,6.690810423,2000
"25",3340,3987,693,201,6,421,0,6.714284619,2000,0,6.817484694,2000,0,6.817484694,2000,0,6.817484694,2000,0,6.817484694,2000,0,6.817484694,2000
"26",3362,4036,713,201,6,431,0,6.748681191,2000,0,6.424985485,2000,0,6.424985485,2000,0,6.424985485,2000,0,6.424985485,2000,0,6.424985485,2000
"27",3365,4040,712,201,6,432,0,7.75119125,2000,0,7.890933036,2000,0,7.890933036,2000,0,7.890933036,2000,0,7.890933036,2000,0,7.890933036,2000
"28",3408,4090,719,207,6,442,0,7.822505005,2000,0,7.6035936,2000,0,7.6035936,2000,0,7.6035936,2000,0,7.6035936,2000,0,7.6035936,2000
"29",3345,3999,705,200,6,425,0,7.787761571,2000,0,7.690797369,2000,0,7.690797369,2000,0,7.690797369,2000,0,7.690797369,2000,0,7.690797369,2000
"30",3318,3970,697,198,6,415,0,7.803520927,2000,0,7.546813683,2000,0,7.546813683,2000,0,7.546813683,2000,0,7.546813683,2000,0,7.546813683,2000
"31",3358,4030,712,201,6,428,0,7.701052504,2000,0,7.706834784,2000,0,7.706834784,2000,0,7.706834784,2000,0,7.706834784,2000,0,7.706834784,2000
"32",4428,5459,1054,259,15,596,0,15.89163638,2000,0,15.31382191,2000,0,15.31382191,2000,0,15.31382191,2000,0,15.31382191,2000,0,15.31382191,2000
"33",4408,5435,1051,259,14,600,0,14.90202165,2000,0,901.1649742,2000,0,901.1649742,2000,0,901.1649742,2000,0,901.1649742,2000,0,901.1649742,2000
"34",4414,5442,1055,259,15,598,0,20.6635573,2000,0,901.0884699,2000,0,901.0884699,2000,0,901.0884699,2000,0,901.0884699,2000,0,901.0884699,2000
"35",4416,5448,1060,259,14,600,0,20.42830003,2000,0,26.03046071,2000,0,26.03046071,2000,0,26.03046071,2000,0,26.03046071,2000,0,26.03046071,2000
"36",4434,5461,1069,257,14,592,0,12.29195241,2000,0,12.34921048,2000,0,12.34921048,2000,0,12.34921048,2000,0,12.34921048,2000,0,12.34921048,2000
"37",4179,5110,968,241,15,544,1,17.85333557,17.81833557,1,16.85155899,16.81655899,1,16.85155899,16.81655899,1,16.85155899,16.81655899,1,16.85155899,16.81655899,1,16.85155899,16.81655899
"38",4182,5115,972,241,15,544,1,162.5878652,162.5518652,1,343.253661,343.217661,1,343.253661,343.217661,1,343.253661,343.217661,1,343.253661,343.217661,1,343.253661,343.217661
"39",4393,5402,1052,257,14,595,0,31.64830088,2000,0,30.77449606,2000,0,30.77449606,2000,0,30.77449606,2000,0,30.77449606,2000,0,30.77449606,2000
"40",4390,5397,1052,257,14,594,0,30.89141402,2000,0,31.03773593,2000,0,31.03773593,2000,0,31.03773593,2000,0,31.03773593,2000,0,31.03773593,2000
"41",4398,5413,1053,257,14,594,0,900.7858502,2000,0,901.0490707,2000,0,901.0490707,2000,0,901.0490707,2000,0,901.0490707,2000,0,901.0490707,2000
"42",4395,5408,1052,257,14,593,0,900.9712794,2000,0,900.7052976,2000,0,900.7052976,2000,0,900.7052976,2000,0,900.7052976,2000,0,900.7052976,2000
"43",4350,5343,1029,256,14,587,0,14.62117399,2000,0,14.78671253,2000,0,14.78671253,2000,0,14.78671253,2000,0,14.78671253,2000,0,14.78671253,2000
"44",4364,5363,1034,256,14,589,0,35.65654981,2000,0,26.1114445,2000,0,26.1114445,2000,0,26.1114445,2000,0,26.1114445,2000,0,26.1114445,2000
"45",4364,5364,1034,256,14,589,0,21.07918334,2000,0,18.68232594,2000,0,18.68232594,2000,0,18.68232594,2000,0,18.68232594,2000,0,18.68232594,2000
"46",4350,5343,1030,256,14,587,0,14.36400839,2000,0,14.20553777,2000,0,14.20553777,2000,0,14.20553777,2000,0,14.20553777,2000,0,14.20553777,2000
"47",4405,5427,1051,259,15,599,0,900.8770696,2000,0,900.8150899,2000,0,900.8150899,2000,0,900.8150899,2000,0,900.8150899,2000,0,900.8150899,2000
"48",4413,5440,1056,259,15,599,0,13.94948996,2000,0,13.63717767,2000,0,13.63717767,2000,0,13.63717767,2000,0,13.63717767,2000,0,13.63717767,2000
"49",4151,5067,964,238,14,538,0,11.08169342,2000,0,13.68296476,2000,0,13.68296476,2000,0,13.68296476,2000,0,13.68296476,2000,0,13.68296476,2000
"50",4425,5461,1060,262,14,606,0,901.1882419,2000,0,900.3101786,2000,0,900.3101786,2000,0,900.3101786,2000,0,900.3101786,2000,0,900.3101786,2000
"51",4221,5177,997,244,14,556,0,7.235825931,2000,0,7.422808797,2000,0,7.422808797,2000,0,7.422808797,2000,0,7.422808797,2000,0,7.422808797,2000
"52",4386,5397,1041,259,15,594,0,40.00889008,2000,0,46.65649767,2000,0,46.65649767,2000,0,46.65649767,2000,0,46.65649767,2000,0,46.65649767,2000
"53",4382,5391,1040,259,15,593,0,46.76561917,2000,0,38.88584541,2000,0,38.88584541,2000,0,38.88584541,2000,0,38.88584541,2000,0,38.88584541,2000
"54",4402,5421,1052,259,15,598,0,901.1095152,2000,0,902.2267678,2000,0,902.2267678,2000,0,902.2267678,2000,0,902.2267678,2000,0,902.2267678,2000
"55",4402,5421,1052,259,15,598,0,901.6863203,2000,0,901.1831593,2000,0,901.1831593,2000,0,901.1831593,2000,0,901.1831593,2000,0,901.1831593,2000
"56",4402,5421,1052,259,15,598,0,900.3549226,2000,0,900.935772,2000,0,900.935772,2000,0,900.935772,2000,0,900.935772,2000,0,900.935772,2000
"57",4420,5451,1057,259,15,600,0,900.3715781,2000,0,900.5396095,2000,0,900.5396095,2000,0,900.5396095,2000,0,900.5396095,2000,0,900.5396095,2000
"58",4428,5463,1061,259,15,600,0,37.85135243,2000,0,900.920333,2000,0,900.920333,2000,0,900.920333,2000,0,900.920333,2000,0,900.920333,2000
"59",4426,5460,1061,259,15,602,0,901.1081426,2000,0,901.4670025,2000,0,901.4670025,2000,0,901.4670025,2000,0,901.4670025,2000,0,901.4670025,2000
"60",5256,6596,1292,296,16,792,0,16.89368251,2000,0,16.95369232,2000,0,16.95369232,2000,0,16.95369232,2000,0,16.95369232,2000,0,16.95369232,2000
"61",4368,5368,1036,256,14,589,0,12.90511817,2000,0,12.59187211,2000,0,12.59187211,2000,0,12.59187211,2000,0,12.59187211,2000,0,12.59187211,2000
"62",4402,5421,1052,259,15,598,0,901.3666278,2000,0,900.3205932,2000,0,900.3205932,2000,0,900.3205932,2000,0,900.3205932,2000,0,900.3205932,2000
"63",4369,5371,1034,256,14,590,0,81.71452503,2000,0,176.2789478,2000,0,176.2789478,2000,0,176.2789478,2000,0,176.2789478,2000,0,176.2789478,2000
"64",4369,5371,1033,256,14,590,0,900.8302669,2000,0,900.7916941,2000,0,900.7916941,2000,0,900.7916941,2000,0,900.7916941,2000,0,900.7916941,2000
"65",4407,5428,1050,257,14,596,0,900.7230298,2000,0,900.6308602,2000,0,900.6308602,2000,0,900.6308602,2000,0,900.6308602,2000,0,900.6308602,2000
"66",4403,5420,1050,257,14,595,0,900.6483341,2000,0,900.153806,2000,0,900.153806,2000,0,900.153806,2000,0,900.153806,2000,0,900.153806,2000
"67",4394,5408,1054,257,14,594,0,901.1801014,2000,0,900.8640833,2000,0,900.8640833,2000,0,900.8640833,2000,0,900.8640833,2000,0,900.8640833,2000
"68",4391,5403,1053,257,14,593,0,900.1660009,2000,0,900.9469462,2000,0,900.9469462,2000,0,900.9469462,2000,0,900.9469462,2000,0,900.9469462,2000
"69",4391,5401,1049,257,14,596,0,901.0032115,2000,0,900.684967,2000,0,900.684967,2000,0,900.684967,2000,0,900.684967,2000,0,900.684967,2000
"70",4388,5396,1049,257,14,595,0,901.2865109,2000,0,901.1147498,2000,0,901.1147498,2000,0,901.1147498,2000,0,901.1147498,2000,0,901.1147498,2000
"71",4402,5419,1051,257,14,596,0,900.5176535,2000,0,900.7060822,2000,0,900.7060822,2000,0,900.7060822,2000,0,900.7060822,2000,0,900.7060822,2000
"72",4399,5414,1050,257,14,595,0,902.0035279,2000,0,901.0132481,2000,0,901.0132481,2000,0,901.0132481,2000,0,901.0132481,2000,0,901.0132481,2000
"73",4348,5339,1030,256,14,587,0,12.55283334,2000,0,11.99557384,2000,0,11.99557384,2000,0,11.99557384,2000,0,11.99557384,2000,0,11.99557384,2000
"74",4364,5363,1038,256,14,587,0,16.61115295,2000,0,16.86534475,2000,0,16.86534475,2000,0,16.86534475,2000,0,16.86534475,2000,0,16.86534475,2000
"75",4356,5350,1033,256,14,588,0,34.55949457,2000,0,28.93841164,2000,0,28.93841164,2000,0,28.93841164,2000,0,28.93841164,2000,0,28.93841164,2000
"76",4891,6075,1174,286,14,734,0,16.67134074,2000,0,16.45883748,2000,0,16.45883748,2000,0,16.45883748,2000,0,16.45883748,2000,0,16.45883748,2000
"77",4366,5366,1038,257,14,590,0,35.80563827,2000,0,33.80619426,2000,0,33.80619426,2000,0,33.80619426,2000,0,33.80619426,2000,0,33.80619426,2000
"78",4381,5389,1040,256,14,591,0,900.8242485,2000,0,900.7929506,2000,0,900.7929506,2000,0,900.7929506,2000,0,900.7929506,2000,0,900.7929506,2000
"79",4382,5388,1037,257,14,591,0,901.0621115,2000,0,901.0580469,2000,0,901.0580469,2000,0,901.0580469,2000,0,901.0580469,2000,0,901.0580469,2000
"80",4382,5388,1037,257,14,591,0,900.133637,2000,0,901.0939156,2000,0,901.0939156,2000,0,901.0939156,2000,0,901.0939156,2000,0,901.0939156,2000
"81",4382,5388,1037,257,14,591,0,901.1280454,2000,0,901.097483,2000,0,901.097483,2000,0,901.097483,2000,0,901.097483,2000,0,901.097483,2000
"82",4374,5378,1035,256,14,593,0,900.9062425,2000,0,900.8300868,2000,0,900.8300868,2000,0,900.8300868,2000,0,900.8300868,2000,0,900.8300868,2000
"83",4366,5367,1036,256,14,589,0,900.9180629,2000,0,900.9550159,2000,0,900.9550159,2000,0,900.9550159,2000,0,900.9550159,2000,0,900.9550159,2000
"84",4366,5366,1038,257,14,590,0,35.17117665,2000,0,32.71563119,2000,0,32.71563119,2000,0,32.71563119,2000,0,32.71563119,2000,0,32.71563119,2000
"85",4362,5360,1036,257,14,590,0,901.3383497,2000,0,901.3907682,2000,0,901.3907682,2000,0,901.3907682,2000,0,901.3907682,2000,0,901.3907682,2000
"86",4366,5366,1039,257,14,590,0,900.8927104,2000,0,900.916621,2000,0,900.916621,2000,0,900.916621,2000,0,900.916621,2000,0,900.916621,2000
"87",4354,5347,1029,256,14,590,1,14.17466683,14.13866683,1,13.91891322,13.88291322,1,13.91891322,13.88291322,1,13.91891322,13.88291322,1,13.91891322,13.88291322,1,13.91891322,13.88291322
"88",6219,7617,1372,303,31,892,1,49.31330682,49.28630682,1,47.91499907,47.88799907,1,49.31330682,49.28630682,1,49.31330682,49.28630682,1,49.31330682,49.28630682,1,49.31330682,49.28630682
"89",4354,5349,1033,256,14,588,1,16.46000354,16.43400354,1,16.91482356,16.88882356,1,16.91482356,16.88882356,1,16.91482356,16.88882356,1,16.91482356,16.88882356,1,16.91482356,16.88882356
"90",5096,6094,1004,247,22,732,1,8.470583192,8.444583192,1,8.128914316,8.102914316,1,8.470583192,8.444583192,1,8.470583192,8.444583192,1,8.470583192,8.444583192,1,8.470583192,8.444583192
"91",6576,8134,1477,317,31,1002,0,80.16603822,2000,0,71.36293217,2000,0,80.16603822,2000,0,80.16603822,2000,0,80.16603822,2000,0,80.16603822,2000
"92",5090,6088,1002,246,22,731,1,7.412965129,7.383965129,1,7.320319607,7.291319607,1,7.412965129,7.383965129,1,7.412965129,7.383965129,1,7.412965129,7.383965129,1,7.412965129,7.383965129
"93",6575,8134,1481,317,31,1002,0,900.7852881,2000,0,113.7972343,2000,0,900.7852881,2000,0,900.7852881,2000,0,900.7852881,2000,0,900.7852881,2000
"94",4939,5885,959,238,22,694,0,6.950188995,2000,0,6.950188995,2000,0,6.950188995,2000,0,6.950188995,2000,0,6.950188995,2000,0,6.950188995,2000
"95",4939,5885,959,238,22,694,0,7.053632237,2000,0,7.053632237,2000,0,7.053632237,2000,0,7.053632237,2000,0,7.053632237,2000,0,7.053632237,2000
"96",4958,5910,968,238,22,696,0,6.905784318,2000,0,6.905784318,2000,0,6.905784318,2000,0,6.905784318,2000,0,6.905784318,2000,0,6.905784318,2000
"97",4953,5903,965,238,22,694,0,7.420982223,2000,0,7.420982223,2000,0,7.420982223,2000,0,7.420982223,2000,0,7.420982223,2000,0,7.420982223,2000
"98",4956,5907,965,238,22,696,0,7.213862287,2000,0,7.213862287,2000,0,7.213862287,2000,0,7.213862287,2000,0,7.213862287,2000,0,7.213862287,2000
"99",4286,5054,746,194,18,575,1,7.578566881,7.551566881,1,7.578566881,7.551566881,1,7.578566881,7.551566881,1,7.578566881,7.551566881,1,7.578566881,7.551566881,1,7.578566881,7.551566881
"100",5096,6094,1006,247,22,732,1,42.76392746,42.73692746,1,42.65410622,42.62710622,1,42.76392746,42.73692746,1,42.76392746,42.73692746,1,42.76392746,42.73692746,1,42.76392746,42.73692746
"101",4968,5926,973,241,23,698,0,7.208559362,2000,0,7.208559362,2000,0,7.208559362,2000,0,7.208559362,2000,0,7.208559362,2000,0,7.208559362,2000
"102",4967,5924,974,241,23,698,0,7.290442873,2000,0,7.290442873,2000,0,7.290442873,2000,0,7.290442873,2000,0,7.290442873,2000,0,7.290442873,2000
"103",4996,5965,985,241,22,706,0,7.378423642,2000,0,7.378423642,2000,0,7.378423642,2000,0,7.378423642,2000,0,7.378423642,2000,0,7.378423642,2000
"104",4957,5913,969,238,22,694,0,7.632223569,2000,0,7.632223569,2000,0,7.632223569,2000,0,7.632223569,2000,0,7.632223569,2000,0,7.632223569,2000
"105",4970,5929,977,238,22,699,0,7.332084209,2000,0,7.229370326,2000,0,7.332084209,2000,0,7.332084209,2000,0,7.332084209,2000,0,7.332084209,2000
"106",4950,5897,970,239,22,697,0,6.927988859,2000,0,6.927988859,2000,0,6.927988859,2000,0,6.927988859,2000,0,6.927988859,2000,0,6.927988859,2000
"107",4933,5875,959,238,22,692,0,8.379975394,2000,0,8.379975394,2000,0,8.379975394,2000,0,8.379975394,2000,0,8.379975394,2000,0,8.379975394,2000
"108",4937,5879,963,238,22,693,0,8.528640542,2000,0,8.528640542,2000,0,8.528640542,2000,0,8.528640542,2000,0,8.528640542,2000,0,8.528640542,2000
"109",4957,5908,969,241,22,698,0,8.669629995,2000,0,8.669629995,2000,0,8.669629995,2000,0,8.669629995,2000,0,8.669629995,2000,0,8.669629995,2000
"110",4930,5871,957,238,22,692,0,8.585408716,2000,0,8.585408716,2000,0,8.585408716,2000,0,8.585408716,2000,0,8.585408716,2000,0,8.585408716,2000
"111",5000,5969,987,241,22,706,0,8.29329744,2000,0,8.29329744,2000,0,8.29329744,2000,0,8.29329744,2000,0,8.29329744,2000,0,8.29329744,2000
"112",5027,6008,993,241,22,712,0,8.296569941,2000,0,8.397557051,2000,0,8.296569941,2000,0,8.296569941,2000,0,8.296569941,2000,0,8.296569941,2000
"113",4950,5902,962,238,22,696,0,8.408603061,2000,0,8.408603061,2000,0,8.408603061,2000,0,8.408603061,2000,0,8.408603061,2000,0,8.408603061,2000
"114",823,822,65,41,1,59,0,7.803377082,2000,0,7.556921746,2000,0,7.556921746,2000,0,7.907543675,2000,0,7.907543675,2000,0,7.556921746,2000
"115",3043,3586,625,190,5,384,0,900.8454355,2000,0,900.9097793,2000,0,900.9097793,2000,0,900.9097793,2000,0,900.9097793,2000,0,900.9097793,2000
"116",3036,3575,623,190,5,384,0,900.8258722,2000,0,900.731485,2000,0,900.731485,2000,0,900.731485,2000,0,900.731485,2000,0,900.731485,2000
"117",3036,3575,623,190,5,384,0,900.8235179,2000,0,900.7885664,2000,0,900.7885664,2000,0,900.7885664,2000,0,900.7885664,2000,0,900.7885664,2000
"118",3043,3586,625,190,5,384,0,900.7272813,2000,0,901.0564195,2000,0,901.0564195,2000,0,901.0564195,2000,0,901.0564195,2000,0,901.0564195,2000
"119",3030,3565,620,190,5,384,1,16.02778804,15.99778804,1,16.79841553,16.76841553,1,16.79841553,16.76841553,1,16.79841553,16.76841553,1,16.79841553,16.76841553,1,16.79841553,16.76841553
"120",3041,3583,621,190,5,384,0,902.0982677,2000,0,902.0575064,2000,0,902.0575064,2000,0,902.0575064,2000,0,902.0575064,2000,0,902.0575064,2000
"121",3041,3583,621,190,5,384,1,122.5941845,122.5621845,1,64.34632662,64.31432662,1,64.34632662,64.31432662,1,64.34632662,64.31432662,1,64.34632662,64.31432662,1,64.34632662,64.31432662
"122",3034,3571,620,190,5,384,1,14.88456895,14.85356895,1,14.7683093,14.7373093,1,14.7683093,14.7373093,1,14.7683093,14.7373093,1,14.7683093,14.7373093,1,14.7683093,14.7373093
"123",3026,3560,616,190,5,384,0,11.52786142,2000,0,11.02457143,2000,0,11.02457143,2000,0,11.02457143,2000,0,11.02457143,2000,0,11.02457143,2000
"124",3026,3560,616,190,5,384,0,11.15095525,2000,0,11.04959296,2000,0,11.04959296,2000,0,11.04959296,2000,0,11.04959296,2000,0,11.04959296,2000
"125",3043,3585,625,190,5,386,0,900.6703232,2000,0,900.4753852,2000,0,900.4753852,2000,0,900.4753852,2000,0,900.4753852,2000,0,900.4753852,2000
"126",3043,3585,625,190,5,386,0,901.2348707,2000,0,900.1778548,2000,0,900.1778548,2000,0,900.1778548,2000,0,900.1778548,2000,0,900.1778548,2000
"127",3034,3571,620,190,5,384,1,15.08997572,15.05797572,1,15.25375345,15.22175345,1,15.25375345,15.22175345,1,15.25375345,15.22175345,1,15.25375345,15.22175345,1,15.25375345,15.22175345
"128",3041,3583,624,190,5,384,0,900.3457532,2000,0,901.0282825,2000,0,901.0282825,2000,0,901.0282825,2000,0,901.0282825,2000,0,901.0282825,2000
"129",3041,3583,624,190,5,384,1,13.07283234,13.04983234,1,10.49498641,10.47198641,1,10.49498641,10.47198641,1,10.49498641,10.47198641,1,10.49498641,10.47198641,1,10.49498641,10.47198641
"130",3036,3575,623,190,5,384,0,900.2563233,2000,0,901.0241408,2000,0,901.0241408,2000,0,901.0241408,2000,0,901.0241408,2000,0,901.0241408,2000
"131",3038,3577,619,190,5,384,0,9.36151171,2000,0,9.428928139,2000,0,9.428928139,2000,0,9.428928139,2000,0,9.428928139,2000,0,9.428928139,2000
"132",3036,3575,623,190,5,384,0,900.8116131,2000,0,900.9518955,2000,0,900.9518955,2000,0,900.9518955,2000,0,900.9518955,2000,0,900.9518955,2000
"133",3056,3605,628,190,5,386,0,900.8538608,2000,0,900.704969,2000,0,900.704969,2000,0,900.704969,2000,0,900.704969,2000,0,900.704969,2000
"134",2585,2979,467,148,3,290,0,5.885120321,2000,0,5.998237835,2000,0,6.02146947,2000,0,6.131303718,2000,0,6.02146947,2000,0,6.02146947,2000
"135",2569,2955,461,146,3,288,0,5.885057479,2000,0,6.176063231,2000,0,5.856433532,2000,0,5.92064488,2000,0,5.856433532,2000,0,5.856433532,2000
"136",4161,5080,963,238,14,544,0,11.50352644,2000,0,11.59224928,2000,0,11.59224928,2000,0,11.59224928,2000,0,11.59224928,2000,0,11.59224928,2000
"137",3210,3783,665,203,7,419,0,6.727751005,2000,0,6.876342835,2000,0,6.876342835,2000,0,6.876342835,2000,0,6.876342835,2000,0,6.876342835,2000
"138",3202,3771,657,203,7,419,0,6.667155637,2000,0,6.747024987,2000,0,6.747024987,2000,0,6.747024987,2000,0,6.747024987,2000,0,6.747024987,2000
"139",3230,3813,663,203,7,426,0,6.412058365,2000,0,6.369324848,2000,0,6.369324848,2000,0,6.369324848,2000,0,6.369324848,2000,0,6.369324848,2000
"140",3232,3818,663,203,7,426,0,6.524066321,2000,0,6.398127485,2000,0,6.398127485,2000,0,6.398127485,2000,0,6.398127485,2000,0,6.398127485,2000
"141",3217,3793,659,203,7,423,0,6.511184767,2000,0,6.550687043,2000,0,6.550687043,2000,0,6.550687043,2000,0,6.550687043,2000,0,6.550687043,2000
"142",3871,4745,868,220,9,537,0,6.973357984,2000,0,7.00642024,2000,0,7.00642024,2000,0,7.00642024,2000,0,7.00642024,2000,0,7.00642024,2000
"143",3854,4719,861,220,9,532,0,7.216100964,2000,0,7.160807375,2000,0,7.160807375,2000,0,7.160807375,2000,0,7.160807375,2000,0,7.160807375,2000
"144",3856,4722,862,220,9,532,0,6.999454569,2000,0,7.126135237,2000,0,7.126135237,2000,0,7.126135237,2000,0,7.126135237,2000,0,7.126135237,2000
"145",3882,4761,872,220,9,540,0,7.167496663,2000,0,6.70912405,2000,0,6.70912405,2000,0,6.70912405,2000,0,6.70912405,2000,0,6.70912405,2000
"146",3962,4867,885,224,10,555,0,7.182026203,2000,0,7.099779994,2000,0,7.099779994,2000,0,7.099779994,2000,0,7.099779994,2000,0,7.099779994,2000
"147",3877,4753,872,220,10,532,0,8.351667348,2000,0,8.220691555,2000,0,8.220691555,2000,0,8.220691555,2000,0,8.220691555,2000,0,8.220691555,2000
"148",3864,4733,866,220,10,532,0,8.184008146,2000,0,8.096879023,2000,0,8.096879023,2000,0,8.096879023,2000,0,8.096879023,2000,0,8.096879023,2000
"149",3864,4733,866,220,10,532,0,7.907187687,2000,0,8.077216094,2000,0,8.077216094,2000,0,8.077216094,2000,0,8.077216094,2000,0,8.077216094,2000
"150",3897,4780,875,221,10,535,0,8.092564288,2000,0,8.262105879,2000,0,8.262105879,2000,0,8.262105879,2000,0,8.262105879,2000,0,8.262105879,2000
"151",3208,3779,660,203,7,419,0,8.00182366,2000,0,7.808608389,2000,0,7.808608389,2000,0,7.808608389,2000,0,7.808608389,2000,0,7.808608389,2000
"152",3209,3781,661,203,7,419,0,8.134734092,2000,0,8.003475202,2000,0,8.003475202,2000,0,8.003475202,2000,0,8.003475202,2000,0,8.003475202,2000
"153",3949,4616,631,164,18,504,1,8.039224392,8.010224392,1,8.039224392,8.010224392,1,8.039224392,8.010224392,1,8.039224392,8.010224392,1,8.039224392,8.010224392,1,8.039224392,8.010224392
"154",4839,6082,1185,267,14,649,0,10.69563273,2000,0,10.73044787,2000,0,10.73044787,2000,0,10.73044787,2000,0,10.73044787,2000,0,10.73044787,2000
"155",4818,6049,1175,267,14,646,0,10.35280362,2000,0,10.4848793,2000,0,10.4848793,2000,0,10.4848793,2000,0,10.4848793,2000,0,10.4848793,2000
"156",4702,5888,1127,263,14,626,0,10.41300162,2000,0,10.45758235,2000,0,10.45758235,2000,0,10.45758235,2000,0,10.45758235,2000,0,10.45758235,2000
"157",3123,3679,634,195,5,400,0,9.140626449,2000,0,8.735837991,2000,0,8.735837991,2000,0,8.735837991,2000,0,8.735837991,2000,0,8.735837991,2000
"158",4810,6042,1171,267,14,645,0,10.53850196,2000,0,10.67074586,2000,0,10.67074586,2000,0,10.67074586,2000,0,10.67074586,2000,0,10.67074586,2000
"159",839,841,66,43,1,62,0,9.380344972,2000,0,9.091839943,2000,0,9.091839943,2000,0,8.96808135,2000,0,8.96808135,2000,0,9.091839943,2000
"160",2974,3487,593,178,5,368,1,12.32589192,12.29489192,1,12.33611192,12.30511192,1,11.96210104,11.93110104,1,12.16578241,12.13478241,1,11.96210104,11.93110104,1,11.96210104,11.93110104
"161",4923,6120,1181,286,14,744,0,386.1439115,2000,0,900.8290341,2000,0,900.8290341,2000,0,900.8290341,2000,0,900.8290341,2000,0,900.8290341,2000
"162",4687,5790,1105,268,14,686,1,10.029121519,9.993121519,1,10.53958287,10.50358287,1,10.53958287,10.50358287,1,10.53958287,10.50358287,1,10.53958287,10.50358287,1,10.53958287,10.50358287
